Threshold,Precision,Recall,Specificity
-21.543095956019965,0.00843210294615645,1.0,3.415067276825353e-05
-21.500723597713034,0.00843210294615645,1.0,3.415067276825353e-05
-21.4583512394061,0.00843210294615645,1.0,3.415067276825353e-05
-21.415978881099168,0.00843210294615645,1.0,3.415067276825353e-05
-21.373606522792237,0.00843210294615645,1.0,3.415067276825353e-05
-21.331234164485306,0.00843210294615645,1.0,3.415067276825353e-05
-21.28886180617837,0.00843210294615645,1.0,3.415067276825353e-05
-21.24648944787144,0.008432245720381313,1.0,5.1226009152380304e-05
-21.20411708956451,0.008432245720381313,1.0,5.1226009152380304e-05
-21.161744731257578,0.008432388499441227,1.0,6.830134553650706e-05
-21.119372372950643,0.008432388499441227,1.0,6.830134553650706e-05
-21.077000014643712,0.008432388499441227,1.0,6.830134553650706e-05
-21.03462765633678,0.008432388499441227,1.0,6.830134553650706e-05
-20.992255298029846,0.008432388499441227,1.0,6.830134553650706e-05
-20.949882939722915,0.008432388499441227,1.0,6.830134553650706e-05
-20.907510581415984,0.008432388499441227,1.0,6.830134553650706e-05
-20.86513822310905,0.008432531283336438,1.0,8.537668192063384e-05
-20.82276586480212,0.008432531283336438,1.0,8.537668192063384e-05
-20.780393506495187,0.008432531283336438,1.0,8.537668192063384e-05
-20.738021148188256,0.008432531283336438,1.0,8.537668192063384e-05
-20.69564878988132,0.008432531283336438,1.0,8.537668192063384e-05
-20.65327643157439,0.008432531283336438,1.0,8.537668192063384e-05
-20.61090407326746,0.008432531283336438,1.0,8.537668192063384e-05
-20.56853171496053,0.008432531283336438,1.0,8.537668192063384e-05
-20.526159356653594,0.008432531283336438,1.0,8.537668192063384e-05
-20.483786998346663,0.008432531283336438,1.0,8.537668192063384e-05
-20.44141464003973,0.008432531283336438,1.0,8.537668192063384e-05
-20.399042281732797,0.008432531283336438,1.0,8.537668192063384e-05
-20.356669923425866,0.008432531283336438,1.0,8.537668192063384e-05
-20.314297565118935,0.008432531283336438,1.0,8.537668192063384e-05
-20.271925206812003,0.008432531283336438,1.0,8.537668192063384e-05
-20.22955284850507,0.008432531283336438,1.0,8.537668192063384e-05
-20.187180490198138,0.008432531283336438,1.0,8.537668192063384e-05
-20.144808131891207,0.008432531283336438,1.0,8.537668192063384e-05
-20.102435773584276,0.008432531283336438,1.0,8.537668192063384e-05
-20.06006341527734,0.008432531283336438,1.0,8.537668192063384e-05
-20.01769105697041,0.008432531283336438,1.0,8.537668192063384e-05
-19.97531869866348,0.008432531283336438,1.0,8.537668192063384e-05
-19.932946340356544,0.008432531283336438,1.0,8.537668192063384e-05
-19.890573982049613,0.008432531283336438,1.0,8.537668192063384e-05
-19.848201623742682,0.008432531283336438,1.0,8.537668192063384e-05
-19.805829265435747,0.008432531283336438,1.0,8.537668192063384e-05
-19.763456907128816,0.008432531283336438,1.0,8.537668192063384e-05
-19.721084548821885,0.00843267407206719,1.0,0.00010245201830476061
-19.678712190514954,0.00843281686563373,1.0,0.00011952735468888737
-19.63633983220802,0.00843281686563373,1.0,0.00011952735468888737
-19.59396747390109,0.00843281686563373,1.0,0.00011952735468888737
-19.551595115594157,0.00843281686563373,1.0,0.00011952735468888737
-19.509222757287226,0.008432959664036305,1.0,0.00013660269107301413
-19.46685039898029,0.008432959664036305,1.0,0.00013660269107301413
-19.42447804067336,0.008432959664036305,1.0,0.00013660269107301413
-19.38210568236643,0.00843310246727516,1.0,0.00015367802745714092
-19.339733324059495,0.00843310246727516,1.0,0.00015367802745714092
-19.297360965752564,0.008433245275350538,1.0,0.00017075336384126768
-19.254988607445632,0.008433245275350538,1.0,0.00017075336384126768
-19.212616249138698,0.008433530906011854,1.0,0.00020490403660952122
-19.170243890831767,0.008433530906011854,1.0,0.00020490403660952122
-19.127871532524836,0.00843381655602222,1.0,0.00023905470937777475
-19.085499174217905,0.00843381655602222,1.0,0.00023905470937777475
-19.043126815910973,0.00843395938828391,1.0,0.0002561300457619015
-19.00075445760404,0.00843395938828391,1.0,0.0002561300457619015
-18.958382099297108,0.008434245067321534,1.0,0.00029028071853015504
-18.916009740990177,0.00843438791409796,1.0,0.00030735605491428184
-18.873637382683242,0.008434673622167271,1.0,0.00034150672768253537
-18.83126502437631,0.008434959349593495,1.0,0.0003756574004507889
-18.78889266606938,0.008435102220566067,1.0,0.00039273273683491564
-18.746520307762445,0.008435102220566067,1.0,0.00039273273683491564
-18.704147949455514,0.008435245096378604,1.0,0.00040980807321904243
-18.661775591148583,0.008435245096378604,1.0,0.00040980807321904243
-18.61940323284165,0.008435387977031352,1.0,0.00042688340960316917
-18.577030874534717,0.008435387977031352,1.0,0.00042688340960316917
-18.534658516227786,0.008435387977031352,1.0,0.00042688340960316917
-18.492286157920855,0.008435673752858475,1.0,0.0004610340823714227
-18.449913799613924,0.008435673752858475,1.0,0.0004610340823714227
-18.40754144130699,0.008435673752858475,1.0,0.0004610340823714227
-18.36516908300006,0.008435816648033338,1.0,0.0004781094187555495
-18.322796724693127,0.008435816648033338,1.0,0.0004781094187555495
-18.280424366386193,0.008435959548049396,1.0,0.0004951847551396762
-18.23805200807926,0.008436102452906899,1.0,0.000512260091523803
-18.19567964977233,0.008436531196530518,1.0,0.0005634861006761833
-18.153307291465396,0.008436531196530518,1.0,0.0005634861006761833
-18.110934933158465,0.008436674120756252,1.0,0.0005805614370603101
-18.068562574851533,0.00843695998373598,1.0,0.0006147121098285637
-18.026190216544602,0.00843695998373598,1.0,0.0006147121098285637
-17.98381785823767,0.00843724586608837,1.0,0.0006488627825968172
-17.941445499930737,0.008437674725945003,1.0,0.0007000887917491974
-17.899073141623806,0.00843796065673766,1.0,0.000734239464517451
-17.856700783316874,0.008438246606909873,1.0,0.0007683901372857045
-17.81432842500994,0.008438389589263929,1.0,0.0007854654736698313
-17.77195606670301,0.008438675568509166,1.0,0.0008196161464380849
-17.729583708396078,0.008438675568509166,1.0,0.0008196161464380849
-17.687211350089143,0.008438818565400843,1.0,0.0008366914828222115
-17.644838991782212,0.008438961567138886,1.0,0.0008537668192063383
-17.60246663347528,0.008439533622559652,1.0,0.0009220681647428454
-17.560094275168346,0.008439676648533226,1.0,0.0009391435011269722
-17.517721916861415,0.008439819679354641,1.0,0.000956218837511099
-17.475349558554484,0.00844053490618803,1.0,0.0010415955194317328
-17.432977200247553,0.008440964100477982,1.0,0.001092821528584113
-17.390604841940622,0.008441107174941098,1.0,0.0011098968649682398
-17.348232483633687,0.008441250254254526,1.0,0.0011269722013523666
-17.305860125326756,0.008441679521299136,1.0,0.001178198210504747
-17.263487767019825,0.008442395063402726,1.0,0.0012635748924253807
-17.22111540871289,0.008443110726819593,1.0,0.0013489515743460147
-17.17874305040596,0.008443683344919378,1.0,0.0014172529198825216
-17.136370692099028,0.008444542417716583,1.0,0.0015197049381872824
-17.093998333792094,0.008444828814162893,1.0,0.0015538556109555358
-17.051625975485162,0.00844511523003612,1.0,0.0015880062837237894
-17.00925361717823,0.008445831354724917,1.0,0.001673382965644423
-16.9668812588713,0.008445974594237064,1.0,0.0016904583020285499
-16.92450890056437,0.008446117838607917,1.0,0.0017075336384126767
-16.882136542257435,0.008447263968517827,1.0,0.0018441363294856908
-16.839764183950503,0.008447837150127226,1.0,0.001912437675022198
-16.797391825643572,0.008448553736534057,1.0,0.0019978143569428317
-16.755019467336638,0.008448697068403909,1.0,0.0020148896933269585
-16.712647109029707,0.0084497005276821,1.0,0.002134417048015846
-16.670274750722776,0.008450847630199054,1.0,0.00227101973908886
-16.62790239241584,0.008451564727445524,1.0,0.002356396421009494
-16.58553003410891,0.008452855809216668,1.0,0.0025100744484666346
-16.54315767580198,0.008453142769847063,1.0,0.0025442251212348882
-16.500785317495044,0.008454290807231984,1.0,0.0026808278123079026
-16.458412959188113,0.008456013448117772,1.0,0.0028857318489174237
-16.416040600881182,0.008456875031840644,1.0,0.0029881838672221844
-16.37366824257425,0.008457880434782608,1.0,0.0031077112219110715
-16.33129588426732,0.00845902975947819,1.0,0.003244313912984086
-16.288923525960385,0.00846046685467704,1.0,0.0034150672768253534
-16.246551167653454,0.008461760657910386,1.0,0.0035687453042824945
-16.204178809346523,0.008463198681236512,1.0,0.003739498668123762
-16.16180645103959,0.008464924954530774,1.0,0.0039444027047332835
-16.119434092732657,0.008466076194685751,1.0,0.004081005395806297
-16.077061734425726,0.008467659661293614,1.0,0.004268834096031692
-16.03468937611879,0.008469675839314262,1.0,0.004507888805409466
-15.99231701781186,0.008471116554398857,1.0,0.004678642169250734
-15.94994465950493,0.00847241361710815,1.0,0.004832320196707875
-15.907572301197996,0.008473999455485978,1.0,0.005020148896933269
-15.865199942891064,0.008476018654049086,1.0,0.005259203606311044
-15.822827584584132,0.008477605842398242,1.0,0.005447032306536439
-15.780455226277201,0.008479193625280938,1.0,0.005634861006761833
-15.738082867970268,0.008480493162815251,1.0,0.0057885390342189745
-15.695710509663336,0.00848323793949305,1.0,0.006112970425517382
-15.653338151356404,0.008484394166553087,1.0,0.006249573116590397
-15.610965793049473,0.00848699683015781,1.0,0.006556929171504679
-15.56859343474254,0.00848945636794463,1.0,0.006847209890034834
-15.526221076435608,0.008491627732496674,1.0,0.007103339935796735
-15.483848718128677,0.008494524613652646,1.0,0.00744484666347927
-15.441476359821744,0.00849669857194042,1.0,0.007700976709241172
-15.39910400151481,0.008499308791152526,1.0,0.008008332764155454
-15.35673164320788,0.008502065762966504,1.0,0.008332764155453863
-15.314359284900949,0.008505986643209729,1.0,0.008793798237825286
-15.271986926594016,0.00850845720143516,1.0,0.00908407895635544
-15.229614568287083,0.008512092983505684,1.0,0.00951096236595861
-15.187242209980152,0.008514275944605916,1.0,0.009767092411720512
-15.144869851673219,0.008516751321122569,1.0,0.010057373130250666
-15.102497493366288,0.008519665372179358,1.0,0.010398879857933202
-15.060125135059355,0.008524040189651336,1.0,0.010911139949457005
-15.017752776752422,0.008528127408168508,1.0,0.011389249368212553
-14.975380418445491,0.008530756976206382,1.0,0.011696605423126836
-14.933008060138558,0.008533241946538725,1.0,0.01198688614165699
-14.890635701831627,0.008536167295166267,1.0,0.012328392869339526
-14.848263343524694,0.008540266154479352,1.0,0.012806502288095075
-14.805890985217763,0.008543049765838093,1.0,0.013130933679393483
-14.76351862691083,0.008546421829414794,1.0,0.013523666416228399
-14.7211462686039,0.008550236934276492,1.0,0.013967625162215695
-14.678773910296966,0.008554496263849524,1.0,0.014462809917355372
-14.636401551990033,0.00855949536790361,1.0,0.015043371354415682
-14.594029193683102,0.008563911196712008,1.0,0.015555631445939485
-14.55165683537617,0.008567889340031656,1.0,0.01601666552831091
-14.509284477069238,0.008571723639367965,1.0,0.016460624274298202
-14.466912118762306,0.00857659519504004,1.0,0.017024110374974387
-14.424539760455374,0.008582655452916034,1.0,0.017724199166723586
-14.382167402148442,0.008569408762522199,0.9979919678714859,0.01816815791271088
-14.339795043841509,0.00857443541569622,0.9979919678714859,0.01874871934977119
-14.297422685534578,0.008579912301902427,0.9979919678714859,0.01938050679598388
-14.255050327227645,0.00858762138438677,0.9979919678714859,0.020268424287958473
-14.212677968920714,0.008592966561775994,0.9979919678714859,0.020883136397787036
-14.17030561061378,0.008598169645174125,0.9979919678714859,0.02148077317123147
-14.12793325230685,0.008603379033374879,0.9979919678714859,0.02207840994467591
-14.085560893999917,0.008611428769449354,0.9979919678714859,0.023000478109418757
-14.043188535692984,0.008618297842824443,0.9979919678714859,0.023785943583088588
-14.000816177386053,0.008624429520884307,0.9979919678714859,0.024486032374837784
-13.95844381907912,0.008629071463296062,0.9979919678714859,0.025015367802745714
-13.916071460772189,0.008637319476547157,0.9979919678714859,0.025954511303872687
-13.873699102465256,0.008644981735954078,0.9979919678714859,0.02682535345946315
-13.831326744158325,0.008651452643306004,0.9979919678714859,0.0275595929239806
-13.788954385851392,0.008657179187932205,0.9979919678714859,0.02820845570657742
-13.746582027544461,0.008665329962514167,0.9979919678714859,0.029130523871320264
-13.704209669237528,0.008671982690931933,0.9979919678714859,0.02988183867222184
-13.661837310930595,0.008680767820026898,0.9979919678714859,0.030872208182501196
-13.619464952623664,0.00868911500402112,0.9979919678714859,0.03181135168362817
-13.577092594316731,0.008697630464456967,0.9979919678714859,0.032767570521139266
-13.5347202360098,0.008705552636188474,0.9979919678714859,0.03365548801311386
-13.492347877702867,0.008712725487789914,0.9979919678714859,0.03445802882316781
-13.449975519395936,0.008725268165938098,0.9979919678714859,0.03585820640666621
-13.407603161089003,0.008717507074186687,0.9959839357429718,0.0369339525988662
-13.365230802782072,0.00872624912033779,0.9959839357429718,0.03790724677276142
-13.32285844447514,0.008717704866064352,0.9939759036144579,0.038897616283040774
-13.280486086168207,0.008729081065829616,0.9939759036144579,0.040161191175466154
-13.238113727861275,0.00873909819568518,0.9939759036144579,0.041271088040434396
-13.195741369554343,0.008732543751104827,0.9919678714859438,0.042483436923707395
-13.153369011247412,0.008723347783774218,0.9899598393574297,0.043405505088450244
-13.110996652940479,0.008715214426159815,0.9879518072289156,0.04444710060788198
-13.068624294633548,0.00872495123248803,0.9879518072289156,0.045522846800081965
-13.026251936326615,0.008734864893654794,0.9879518072289156,0.04661566832866607
-12.983879578019682,0.008746200202655858,0.9879518072289156,0.047862167884707325
-12.94150721971275,0.008757409088481872,0.9879518072289156,0.04909159210436446
-12.899134861405818,0.008749109052031362,0.9859437751004017,0.050116112287412064
-12.856762503098887,0.008760348272908934,0.9859437751004017,0.05134553650706919
-12.814390144791954,0.008771616407031585,0.9859437751004017,0.052574960726726315
-12.772017786485023,0.00878338491261337,0.9859437751004017,0.05385561095553582
-12.72964542817809,0.008794397377800864,0.9859437751004017,0.0550508845024247
-12.687273069871157,0.008806069193105798,0.9859437751004017,0.05631445939485008
-12.644900711564226,0.008817930390431378,0.9859437751004017,0.05759510962365959
-12.602528353257293,0.008830776424884444,0.9859437751004017,0.05897821187077385
-12.560155994950362,0.008843978529485933,0.9859437751004017,0.06039546479065638
-12.51778363664343,0.008856740863667521,0.9859437751004017,0.06176149170138652
-12.475411278336498,0.008854834920577552,0.9839357429718876,0.06346902533979919
-12.433038920029565,0.008866692000072382,0.9839357429718876,0.06473260023222457
-12.390666561722634,0.008880028996013048,0.9839357429718876,0.0661498531521071
-12.348294203415701,0.008893729013522098,0.9839357429718876,0.06760125674475786
-12.305921845108768,0.008890747440955618,0.9819277108433735,0.06918926302848166
-12.263549486801837,0.008903535923673574,0.9819277108433735,0.07053821460282768
-12.221177128494904,0.008918637947071805,0.9819277108433735,0.07212622088655146
-12.178804770187973,0.008912428088759018,0.9799196787148594,0.07337272044259271
-12.13643241188104,0.008907993415035668,0.9779116465863453,0.07480704869885937
-12.09406005357411,0.008923172765084192,0.9779116465863453,0.07639505498258316
-12.051687695267177,0.00893791179547415,0.9779116465863453,0.07793183525715457
-12.009315336960245,0.008955663031685025,0.9779116465863453,0.07977597158664025
-11.966942978653313,0.008953574060427414,0.9759036144578314,0.08144935455228468
-11.92457062034638,0.008973577798703817,0.9759036144578314,0.08351547025476402
-11.882198262039449,0.008953015168331484,0.9718875502008032,0.08517177788402432
-11.839825903732516,0.0089550578463364,0.9698795180722891,0.0872720442592719
-11.797453545425585,0.008971025260029717,0.9698795180722891,0.08891127655214807
-11.755081187118652,0.008990897414418943,0.9698795180722891,0.09094324158185917
-11.71270882881172,0.00901001734848061,0.9698795180722891,0.09288982992964961
-11.670336470504788,0.009010356301641306,0.9678714859437751,0.09480226760467181
-11.627964112197855,0.009029768260926581,0.9678714859437751,0.09676593128884639
-11.585591753890924,0.009032524600015022,0.9658634538152611,0.09891742367324637
-11.543219395583991,0.009050369729241538,0.9658634538152611,0.10071033399357968
-11.50084703727706,0.009051821679112922,0.963855421686747,0.10272522368690663
-11.458474678970127,0.009054478091565536,0.9618473895582329,0.10485964073492247
-11.416102320663196,0.009074203875954307,0.9618473895582329,0.10682330441909706
-11.373729962356263,0.009095224532421913,0.9618473895582329,0.10890649545796052
-11.33135760404933,0.009115475374895333,0.9618473895582329,0.11090430981490336
-11.2889852457424,0.009138431013431014,0.9618473895582329,0.11315825421760808
-11.246612887435466,0.009160451329126029,0.9618473895582329,0.11530974660200806
-11.204240529128535,0.009184338689266403,0.9618473895582329,0.1176319923502493
-11.161868170821602,0.00920746592853161,0.9618473895582329,0.11986886141656991
-11.119495812514671,0.00922644271515525,0.9618473895582329,0.12169592240967148
-11.077123454207738,0.009248532591906085,0.9618473895582329,0.1238132641213032
-11.034751095900807,0.009251195107317735,0.9598393574297188,0.12589645516016665
-10.992378737593874,0.009277410088698252,0.9598393574297188,0.12838945427224915
-10.950006379286942,0.009299791824743673,0.9598393574297188,0.13050679598388087
-10.90763402098001,0.009323009108462874,0.9598393574297188,0.1326924390410491
-10.865261662673078,0.009345977123863525,0.9598393574297188,0.1348439314254491
-10.822889304366146,0.009370527925349434,0.9598393574297188,0.13713202650092207
-10.780516946059214,0.009360128996735754,0.9558232931726908,0.13977870364046172
-10.738144587752283,0.009367542942788964,0.9538152610441767,0.14227170275254422
-10.69577222944535,0.009392920703974688,0.9538152610441767,0.1446110238371696
-10.653399871138419,0.00941899662899068,0.9538152610441767,0.14700157093094735
-10.611027512831486,0.009443339960238568,0.9538152610441767,0.14922136466088382
-10.568655154524553,0.009469885763272793,0.9538152610441767,0.1516289870910457
-10.526282796217622,0.00949601167509646,0.9538152610441767,0.15398538351205518
-10.483910437910689,0.009524573399370375,0.9538152610441767,0.1565466839696742
-10.441538079603758,0.009533386967015285,0.9518072289156626,0.1591079844272932
-10.399165721296825,0.009562042323132477,0.9518072289156626,0.1616522095485281
-10.356793362989894,0.009593588082901554,0.9518072289156626,0.16443548937914076
-10.314421004682961,0.009604060913705584,0.9497991967871486,0.16711631719144868
-10.272048646376028,0.009633401221995927,0.9497991967871486,0.1696776176490677
-10.229676288069097,0.009642689329710515,0.9477911646586346,0.1722389181066867
-10.187303929762164,0.00967034768178,0.9477911646586346,0.17462946520046446
-10.144931571455233,0.009702351586910048,0.9477911646586346,0.17737859435830886
-10.1025592131483,0.009735571964852936,0.9477911646586346,0.1802131001980739
-10.060186854841369,0.009746306336133758,0.9457831325301205,0.18285977733761355
-10.017814496534436,0.009777870043595599,0.9457831325301205,0.1855235298135373
-9.975442138227503,0.00980677937869576,0.9457831325301205,0.18794822758008334
-9.933069779920572,0.009839764347044937,0.9457831325301205,0.19069735673792773
-9.89069742161364,0.009871937289094758,0.9457831325301205,0.19336110921385152
-9.848325063306708,0.0099061961048248,0.9457831325301205,0.19617853971723243
-9.805952704999775,0.009916657875303303,0.9437751004016064,0.19873984017485144
-9.763580346692844,0.00993160112656968,0.9417670682730924,0.20165972269653712
-9.721207988385911,0.00996219040740898,0.9417670682730924,0.2041356464722355
-9.67883563007898,0.009995737425404945,0.9417670682730924,0.20683354962092754
-9.636463271772048,0.010030583655923178,0.9417670682730924,0.2096168294515402
-9.594090913465115,0.010046583517592255,0.9397590361445783,0.21257086264599412
-9.551718555158184,0.010079255685733977,0.9397590361445783,0.21514923843999728
-9.50934619685125,0.01006783908741304,0.9357429718875502,0.21760808687931152
-9.46697383854432,0.010106705994621323,0.9357429718875502,0.2206474967556861
-9.424601480237387,0.010142782517847814,0.9357429718875502,0.22344785192268288
-9.382229121930456,0.010153946937438586,0.9337349397590361,0.22597500170753365
-9.339856763623523,0.010194015126603092,0.9337349397590361,0.22904856225667647
-9.297484405316592,0.01022989770102299,0.9337349397590361,0.23178061607813674
-9.255112047009659,0.01022594253152815,0.929718875502008,0.23478587528174305
-9.212739688702726,0.01025629665728906,0.929718875502008,0.23707397035721603
-9.170367330395795,0.010289574860546259,0.929718875502008,0.23956696946929854
-9.127994972088862,0.010311579323274707,0.927710843373494,0.24284543405505088
-9.085622613781931,0.01030419784059854,0.9236947791164659,0.24557748787651118
-9.043250255474998,0.010324351072922759,0.9216867469879518,0.24870227443480636
-9.000877897168067,0.010363981213872832,0.9216867469879518,0.2516050816201079
-8.958505538861134,0.010399673735725938,0.9216867469879518,0.2542005327504952
-8.916133180554201,0.01039203201746407,0.9176706827309237,0.2568984358991872
-8.87376082224727,0.010435934324404558,0.9176706827309237,0.2600573731302507
-8.831388463940337,0.010435061807673784,0.9136546184738956,0.2632333856976982
-8.789016105633406,0.010485078926143565,0.9136546184738956,0.2667850556655966
-8.746643747326473,0.010498566275090186,0.9116465863453815,0.2693463561232156
-8.704271389019542,0.010539756239117818,0.9116465863453815,0.27223208797213305
-8.66189903071261,0.010560917610854665,0.9096385542168675,0.27530564852127587
-8.619526672405676,0.010599714533074385,0.9096385542168675,0.27798647633358375
-8.577154314098745,0.010652306824060575,0.9096385542168675,0.2815893723106345
-8.534781955791813,0.010651111163592566,0.9056224899598394,0.28468000819616146
-8.492409597484881,0.010701150788942935,0.9056224899598394,0.28806092480021855
-8.450037239177949,0.010745258743924522,0.9056224899598394,0.2910149579946725
-8.407664880871017,0.010763490241102182,0.9036144578313253,0.29379823782528514
-8.365292522564085,0.01078808265257088,0.9016064257028112,0.29699132572911685
-8.322920164257154,0.01081394226127257,0.8995983935742972,0.3002527149784851
-8.28054780595022,0.010839516950385568,0.8975903614457831,0.30347995355508506
-8.238175447643288,0.010871949881773639,0.8955823293172691,0.3071340755412882
-8.195803089336357,0.0109241433365175,0.8955823293172691,0.310480841472577
-8.153430731029424,0.010919554364132706,0.891566265060241,0.3132811966395738
-8.111058372722493,0.010972445323118744,0.891566265060241,0.3166279625708626
-8.06868601441556,0.011020924864100081,0.891566265060241,0.3196673724472372
-8.026313656108629,0.011053169989271189,0.8895582329317269,0.32320196707875143
-7.983941297801696,0.01108158251015394,0.8875502008032129,0.3264804316645038
-7.941568939494765,0.011112231013455627,0.8855421686746988,0.329878423604945
-7.899196581187832,0.011137266813476094,0.8835341365461847,0.3329178334813196
-7.856824222880899,0.011172757813295327,0.8815261044176707,0.3365719554675227
-7.814451864573968,0.011219586996524228,0.8815261044176707,0.3393723106345195
-7.772079506267035,0.011276650398150527,0.8815261044176707,0.3427532272385766
-7.729707147960104,0.011277419354838709,0.8775100401606426,0.3457926371149512
-7.687334789653171,0.011311454144506421,0.8755020080321285,0.34927600573731304
-7.64496243134624,0.011305910855237451,0.8714859437751004,0.3519397582132368
-7.602590073039307,0.011313046666317498,0.8674698795180723,0.355337750153678
-7.560217714732374,0.011357063988642935,0.8674698795180723,0.35786489993852877
-7.517845356425443,0.011385850900829502,0.8654618473895582,0.360989686496824
-7.47547299811851,0.011386861313868613,0.8614457831325302,0.3640120210368144
-7.433100639811579,0.01143816989281715,0.8614457831325302,0.36689775288573184
-7.3907282815046464,0.011498257839721254,0.8614457831325302,0.3702445188170207
-7.348355923197715,0.011555244303183753,0.8614457831325302,0.3733863807117
-7.3059835648907825,0.0115860426084838,0.8594377510040161,0.37652824260637935
-7.26361120658385,0.011557706950940933,0.8534136546184738,0.37936274844614437
-7.2212388482769185,0.011556745533030982,0.8493975903614458,0.3822314049586777
-7.178866489969987,0.011616411270390509,0.8493975903614458,0.3854415681988935
-7.136494131663053,0.011599326134386478,0.8433734939759037,0.3888907861484871
-7.094121773356122,0.01165792322424848,0.8433734939759037,0.3919984973703982
-7.051749415049191,0.011662621020618845,0.8393574297188755,0.3951403592650775
-7.0093770567422595,0.011698367278235988,0.8373493975903614,0.3984529745235981
-6.967004698435325,0.011756745326905184,0.8373493975903614,0.4014753090635885
-6.924632340128394,0.011782366103039057,0.8353413654618473,0.40422443822143295
-6.882259981821463,0.011816965175546,0.8333333333333334,0.40741752612526466
-6.839887623514528,0.011886689771718272,0.8333333333333334,0.4109350454203948
-6.797515265207597,0.011921559593399949,0.8313253012048193,0.41409398265145825
-6.755142906900666,0.011994089868760322,0.8313253012048193,0.41767980329212484
-6.712770548593735,0.01203099510603589,0.8293172690763052,0.4208899665323407
-6.6703981902868,0.012041838797574053,0.8253012048192772,0.4242196571272454
-6.628025831979869,0.012102117134360001,0.8253012048192772,0.42712246431254697
-6.585653473672938,0.012081729345572993,0.8192771084337349,0.4303326275527628
-6.543281115366003,0.012054647736405036,0.8132530120481928,0.43323543473806436
-6.500908757059072,0.012124659461724994,0.8132530120481928,0.4365480499965849
-6.458536398752141,0.012196223687776673,0.8132530120481928,0.4398948159278738
-6.41616404044521,0.012242053271112996,0.8112449799196787,0.44339525988661976
-6.373791682138275,0.012284338230811436,0.8092369477911646,0.4467078751451404
-6.331419323831344,0.012357035537975654,0.8092369477911646,0.4500034150672768
-6.289046965524413,0.012424083608225176,0.8092369477911646,0.45300867427088315
-6.246674607217482,0.012427172430891285,0.8052208835341366,0.4558602554470323
-6.2043022489105475,0.012497662531945397,0.8052208835341366,0.4589679666689434
-6.161929890603616,0.012569744843583475,0.8052208835341366,0.4621098285636227
-6.119557532296685,0.0126386787695411,0.8052208835341366,0.46508093709446074
-6.077185173989751,0.012711192823406346,0.8052208835341366,0.4681715729799877
-6.03481281568282,0.012752662118217177,0.8032128514056225,0.4712451335291305
-5.9924404573758885,0.012829559304637885,0.8032128514056225,0.47445529676934634
-5.950068099068957,0.012868062050504725,0.8012048192771084,0.4773581039546479
-5.907695740762023,0.012918722409763697,0.7991967871485943,0.480739020558705
