Threshold,Precision,Recall,Specificity
-39.51327951886808,0.008224520942852297,1.0,0.0015705823104631511
-39.47690100906225,0.008224660414794215,1.0,0.0015876538573160114
-39.44052249925643,0.008224660414794215,1.0,0.0015876538573160114
-39.4041439894506,0.008224660414794215,1.0,0.0015876538573160114
-39.367765479644774,0.008224799891466558,1.0,0.0016047254041688718
-39.331386969838945,0.00822493937286957,1.0,0.001621796951021732
-39.29500846003312,0.008225078859003494,1.0,0.0016388684978745924
-39.258629950227295,0.008225218349868566,1.0,0.0016559400447274527
-39.222251440421466,0.008225497345793125,1.0,0.0016900831384331733
-39.185872930615645,0.008226055394426635,1.0,0.0017583693258446148
-39.149494420809816,0.0082261949184165,1.0,0.0017754408726974751
-39.11311591100399,0.0082261949184165,1.0,0.0017754408726974751
-39.07673740119816,0.008226613518785515,1.0,0.001826655513256056
-39.04035889139233,0.008226892609366784,1.0,0.0018607986069617767
-39.00398038158651,0.008227171718885175,1.0,0.0018949417006674976
-38.96760187178068,0.008227311280746396,1.0,0.001912013247520358
-38.93122336197486,0.008227311280746396,1.0,0.001912013247520358
-38.89484485216903,0.00822772999474104,1.0,0.0019632278880789386
-38.8584663423632,0.00822772999474104,1.0,0.0019632278880789386
-38.82208783255737,0.00822772999474104,1.0,0.0019632278880789386
-38.78570932275154,0.008227869575543717,1.0,0.0019802994349317994
-38.74933081294572,0.008228009161082364,1.0,0.0019973709817846597
-38.71295230313989,0.00822814875135722,1.0,0.00201444252863752
-38.67657379333407,0.008228567550601449,1.0,0.002065657169196101
-38.64019528352824,0.008228986392480233,1.0,0.002116871809754682
-38.603816773722414,0.008229405277000085,1.0,0.002168086450313263
-38.567438263916586,0.008229544914650286,1.0,0.002185157997166123
-38.53105975411076,0.008229963856035024,1.0,0.002236372637724704
-38.494681244304935,0.008230243173989038,1.0,0.0022705157314304248
-38.45830273449911,0.008230522510903322,1.0,0.0023046588251361454
-38.421924224693285,0.008230662186471168,1.0,0.0023217303719890057
-38.385545714887456,0.008230941551829475,1.0,0.002355873465694727
-38.34916720508163,0.008231360635427098,1.0,0.0024070881062533077
-38.3127886952758,0.008231640048201769,1.0,0.0024412311999590284
-38.27641018546997,0.008232198930662819,1.0,0.0025095173873704696
-38.24003167566415,0.00823261814231396,1.0,0.0025607320279290506
-38.20365316585832,0.008232757889019029,1.0,0.002577803574781911
-38.1672746560525,0.008233177157601685,1.0,0.002629018215340492
-38.13089614624667,0.008233316923285857,1.0,0.002646089762193352
-38.09451763644084,0.008233596468890587,1.0,0.002680232855899073
-38.05813912663501,0.008233596468890587,1.0,0.002680232855899073
-38.021760616829184,0.008233736248811626,1.0,0.0026973044027519336
-37.98538210702336,0.008233736248811626,1.0,0.0026973044027519336
-37.94900359721753,0.008233736248811626,1.0,0.0026973044027519336
-37.91262508741171,0.008234155617052341,1.0,0.0027485190433105145
-37.87624657760588,0.008234435219613236,1.0,0.002782662137016235
-37.839868067800055,0.008234714841163386,1.0,0.0028168052307219558
-37.803489557994226,0.008235553819768725,1.0,0.0029192345118391177
-37.7671110481884,0.00823583351729525,1.0,0.0029533776055448383
-37.730732538382576,0.008236812608267382,1.0,0.003072878433514861
-37.69435402857675,0.008237232289950576,1.0,0.003124093074073442
-37.657975518770925,0.008237372193348958,1.0,0.0031411646209263022
-37.6215970089651,0.008237652014403152,1.0,0.003175307714632023
-37.58521849915927,0.008238351650218275,1.0,0.0032606654488963245
-37.54883998935344,0.008239331340038054,1.0,0.0033801662768663467
-37.51246147954761,0.008240031261149527,1.0,0.0034655240111306487
-37.47608296974179,0.008240311262891415,1.0,0.0034996671048363693
-37.43970445993596,0.008241011350506354,1.0,0.003585024839100671
-37.40332595013014,0.008241151382304465,1.0,0.0036020963859535312
-37.36694744032431,0.008241851612683955,1.0,0.003687454120217833
-37.33056893051848,0.008242692046227056,1.0,0.003789883401334995
-37.29419042071265,0.008242692046227056,1.0,0.003789883401334995
-37.257811910906824,0.008243392538455002,1.0,0.0038752411355992967
-37.221433401101,0.008243953017966718,1.0,0.003943527323010738
-37.185054891295174,0.008244373427619502,1.0,0.003994741963569319
-37.14867638148935,0.008244934040527676,1.0,0.004063028150980761
-37.11229787168352,0.008245494729683781,1.0,0.004131314338392202
-37.075919361877695,0.008246055495103374,1.0,0.004199600525803643
-37.039540852071866,0.008246195698376264,1.0,0.0042166720726565035
-37.00316234226604,0.008246616336802013,1.0,0.0042678867132150845
-36.966783832460216,0.00824689678626084,1.0,0.004302029806920805
-36.93040532265439,0.008247177254795266,1.0,0.004336172900626526
-36.894026812848566,0.008247738249098701,1.0,0.004404459088037967
-36.85764830304274,0.00824787850959985,1.0,0.004421530634890827
-36.82126979323691,0.008248860466698415,1.0,0.0045410314628608495
-36.78489128343108,0.00824928137703468,1.0,0.0045922461034194305
-36.74851277362525,0.008249421690025854,1.0,0.004609317650272291
-36.71213426381943,0.008249982989725794,1.0,0.004677603837683733
-36.6757557540136,0.008250404014629582,1.0,0.004728818478242314
-36.63937724420778,0.008250684721773302,1.0,0.0047629615719480345
-36.60299873440195,0.00825124619336838,1.0,0.004831247759359476
-36.56662022459612,0.008252509783903352,1.0,0.004984891681035219
-36.53024171479029,0.008253633300432252,1.0,0.005121464055858101
-36.493863204984464,0.00825405469800371,1.0,0.005172678696416682
-36.45748469517864,0.008254335653624248,1.0,0.005206821790122403
-36.421106185372814,0.008255600190644788,1.0,0.005360465711798146
-36.38472767556699,0.00825630287864086,1.0,0.005445823446062448
-36.348349165761164,0.008257568018524194,1.0,0.005599467367738191
-36.311970655955335,0.008257849213376012,1.0,0.0056336104614439116
-36.275592146149506,0.008258411660536712,1.0,0.005701896648855353
-36.23921363634368,0.008258833546189868,1.0,0.005753111289413934
-36.202835126537856,0.008259818113695971,1.0,0.005872612117383956
-36.16645661673203,0.008260662215560703,1.0,0.005975041398501118
-36.130078106926206,0.008261225045990325,1.0,0.006043327585912559
-36.09369959712038,0.008261928691889683,1.0,0.006128685320176862
-36.05732108731455,0.008262773225207421,1.0,0.0062311146012940235
-36.02094257750872,0.008263477134873578,1.0,0.006316472335558325
-35.98456406770289,0.008264462809917356,1.0,0.006435973163528347
-35.94818555789707,0.00826558958365288,1.0,0.00657254553835123
-35.91180704809124,0.00826573045197355,1.0,0.00658961708520409
-35.87542853828542,0.008266575762740754,1.0,0.006692046366321252
-35.83905002847959,0.008267139399311356,1.0,0.006760332553732693
-35.80267151867376,0.008267844053118768,1.0,0.006845690287996996
-35.76629300886793,0.008268971749100643,1.0,0.006982262662819878
-35.729914499062104,0.008271228064191552,1.0,0.007255407412465643
-35.69353598925628,0.008272356683552508,1.0,0.007391979787288526
-35.657157479450454,0.008273203350220902,1.0,0.007494409068405688
-35.62077896964463,0.008274191347072472,1.0,0.007613909896375711
-35.584400459838804,0.00827461484653575,1.0,0.007665124536934292
-35.548021950032975,0.008276026824565295,1.0,0.007835840005462894
-35.51164344022715,0.00827659175071247,1.0,0.007904126192874337
-35.47526493042132,0.008278004403556981,1.0,0.00807484166140294
-35.438886420615496,0.008278569599726893,1.0,0.008143127848814382
-35.40250791080967,0.00827941753870841,1.0,0.008245557129931544
-35.366129401003846,0.008280265651409352,1.0,0.008347986411048705
